ServiceID,CustomerID,NumberOfReferrals,Offer,PhoneService,MultipleLines,InternetService,InternetType,OnlineSecurity,OnlineBackup,DeviceProtection Plan,Premium Tech Support,StreamingTV,StreamingMovies,StreamingMusic,UnlimitedData,Contract,PaperlessBilling,PaymentMethod
S3009,7595-EHCDL,10,None,No,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card
S3010,6647-ZEDXT,0,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card
S3011,2521-NPUZR,9,Offer A,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card
S3012,4381-MHQDC,0,Offer B,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,No,No,Two Year,Yes,Credit Card
S3013,6923-JHPMP,0,None,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
S3014,4018-PPNDW,9,Offer B,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card
S3015,1635-FJFCC,0,None,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card
S3016,6425-JWTDV,5,Offer B,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card
S3017,8405-IGQFX,0,Offer B,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card
S3018,8224-IVVPA,0,None,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card
S3019,9477-LGWQI,10,Offer A,Yes,No,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card
S3020,1410-RSCMR,3,None,Yes,No,Yes,Cable,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card
S3021,3115-CZMZD,0,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card
S3022,0139-IVFJG,10,None,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal
S3023,5730-DBDSI,0,Offer A,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal
S3024,0030-FNXPP,0,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card
S3025,5684-FJVYR,9,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal
S3026,4013-GUXND,0,Offer E,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card
S3027,1266-NZYUI,6,Offer A,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal
S3028,7969-FFOWG,2,Offer B,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card
S3029,4718-DHSMV,0,Offer D,No,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card
S3030,5175-WLYXL,0,Offer D,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card
S3031,7817-OMJNA,0,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal
S3032,8728-SKJLR,0,Offer B,Yes,No,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
S3033,3137-NYQQI,2,Offer D,Yes,No,Yes,DSL,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,No,Credit Card
S3034,7706-DZNKK,0,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card
S3035,8823-RLPWL,5,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card
S3036,9505-SQFSW,6,Offer E,No,No,Yes,Cable,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card
S3037,3758-CKOQL,7,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Credit Card
S3038,5676-CFLYY,4,Offer A,Yes,No,Yes,Cable,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card
S3039,7521-AFHAB,10,Offer E,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card
S3040,0285-INHLN,5,None,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card
S3041,5125-CNDSP,0,Offer B,No,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal
S3042,4992-LTJNE,5,Offer A,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal
S3043,2202-OUTMO,5,None,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
S3044,0810-BDHAW,4,None,Yes,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal
S3045,0229-LFJAF,0,Offer A,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal
S3046,7131-ZQZNK,1,Offer B,No,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card
S3047,3442-ZHHCC,0,Offer A,Yes,Yes,Yes,Cable,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card
S3048,5726-CVNYA,8,Offer E,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card
S3049,9871-ELEYA,0,None,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card
S3050,4257-GAESD,0,Offer E,No,No,Yes,Cable,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card
S3051,5173-WXOQV,2,Offer E,Yes,No,Yes,DSL,No,Yes,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card
S3052,2040-OBMLJ,0,None,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,One Year,No,Credit Card
S3053,6286-ZHAOK,6,Offer D,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal
S3054,3807-XHCJH,4,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal
S3055,8859-AXJZP,7,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card
S3056,3174-AKMAS,1,None,Yes,No,Yes,DSL,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card
S3057,9926-PJHDQ,5,Offer A,Yes,Yes,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal
S3058,7382-DFJTU,0,Offer D,Yes,No,Yes,DSL,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card
S3059,2798-NYLMZ,10,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card
S3060,8098-TDCBU,9,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal
S3061,3551-GAEGL,0,None,No,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal
S3062,3196-NVXLZ,0,Offer C,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card
S3063,0036-IHMOT,10,None,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal
S3064,4178-EGMON,9,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card
S3065,4220-TINQT,3,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
S3066,5318-YKDPV,1,None,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card
S3067,7975-TZMLR,0,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal
S3068,0295-QVKPB,0,Offer E,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card
S3069,4335-BSMJS,0,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card
S3070,9146-JRIOX,1,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card
S3071,5337-IIWKZ,2,Offer C,No,No,Yes,DSL,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
S3072,9650-VBUOG,9,Offer C,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card
S3073,3487-EARAT,7,None,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card
S3074,2672-TGEFF,3,Offer C,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
S3075,8184-WMOFI,0,None,Yes,No,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card
S3076,6092-QZVPP,0,Offer C,Yes,No,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card
S3077,4625-LAMOB,0,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card
S3078,0392-BZIUW,7,None,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card
S3079,6549-NNDYT,0,None,No,No,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
S3080,0422-OHQHQ,7,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card
S3081,6916-HIJSE,0,None,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal
S3082,2316-ESMLS,7,None,No,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Credit Card
S3083,9778-OGKQZ,8,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card
S3084,7408-OFWXJ,3,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card
S3085,6007-TCTST,9,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal
S3086,2252-NKNSI,0,None,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card
S3087,8713-IGZSO,0,Offer E,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card
S3088,7905-TVXTA,0,Offer E,Yes,No,Yes,DSL,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
S3089,7695-PKLCZ,0,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card
S3090,8374-UULRV,0,None,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card
S3091,3224-DFQNQ,10,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal
S3092,5275-PMFUT,9,None,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card
S3093,4795-UXVCJ,0,Offer C,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card
S3094,9777-IQHWP,2,None,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal
S3095,0979-MOZQI,6,None,No,No,Yes,Cable,No,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal
S3096,2732-ISEZX,0,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card
S3097,0323-XWWTN,0,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card
S3098,1937-OTUKY,1,None,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal
S3099,1573-LGXBA,1,None,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card
S3100,1764-VUUMT,0,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card
S3101,4713-ZBURT,0,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal
S3102,3050-GBUSH,0,None,No,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card
S3103,7876-AEHIG,0,None,No,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal
S3104,7945-HLKEA,0,None,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,No,No,One Year,No,Bank Withdrawal
S3105,9342-VNIMQ,0,Offer C,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
S3106,3199-NPKCN,1,None,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal
S3107,5170-PTRKA,1,None,No,No,Yes,Cable,Yes,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card
S3108,4661-NJEUX,0,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card
S3109,0048-LUMLS,1,Offer C,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card
S3110,5898-IGSLP,1,Offer C,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
S3111,7997-EASSD,1,Offer B,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card
S3112,0730-KOAVE,0,Offer C,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card
S3113,8975-SKGRX,1,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal
S3114,0678-RLHVP,0,Offer B,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal
S3115,2267-FPIMA,1,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card
S3116,1051-GEJLJ,0,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check
S3117,5285-MVEHD,1,Offer B,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card
S3118,0379-DJQHR,1,None,Yes,No,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card
S3119,5543-QDCRY,0,None,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
S3120,0297-RBCSG,0,None,Yes,No,Yes,DSL,No,Yes,No,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal
S3121,4694-PHWFW,0,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check
S3122,0835-JKADZ,0,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal
S3123,3865-YIOTT,1,None,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal
S3124,5993-BQHEA,0,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card
S3125,6024-RUGGH,1,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal
S3126,4079-WWQQQ,0,None,No,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal
S3127,6103-BOCOU,0,Offer C,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
S3128,5149-TGWDZ,0,None,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card
S3129,7471-WNSUF,1,Offer B,Yes,Yes,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal
S3130,8942-DBMHZ,0,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check
S3131,4301-VVZKA,1,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
S3132,9199-PWQVC,1,Offer B,Yes,Yes,Yes,Cable,Yes,Yes,No,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card
S3133,5393-HJZSM,1,Offer C,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal
S3134,0862-PRCBS,6,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card
S3135,8812-ZRHFP,0,Offer C,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal
S3136,5146-CBVOE,0,None,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
S3137,0454-OKRCT,0,Offer C,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal
S3138,5787-KXGIY,3,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card
S3139,4198-VFOEA,0,None,No,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,One Year,Yes,Mailed Check
S3140,5709-LVOEQ,8,None,Yes,No,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check
S3141,2692-AQCPF,6,Offer B,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card
S3142,0347-UBKUZ,0,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check
S3143,0835-DUUIQ,0,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal
S3144,0811-GSDTP,0,None,No,No,Yes,Cable,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal
S3145,7567-ECMCM,0,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card
S3146,6115-ZTBFQ,6,None,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal
S3147,6353-BRMMA,3,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
S3148,6231-WFGFH,4,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check
S3149,6169-PPETC,8,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal
S3150,8584-KMVXD,0,Offer E,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal
S3151,8467-WYNSR,0,None,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check
S3152,0851-DFJKB,0,None,Yes,No,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
S3153,5382-SOYZL,0,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
S3154,3261-CQXOL,0,Offer A,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal
S3155,8388-FYNPZ,0,Offer E,Yes,No,Yes,DSL,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
S3156,4002-BQWPQ,0,None,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal
S3157,5651-YLPRD,7,None,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal
S3158,4378-BZYFP,0,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Mailed Check
S3159,7764-BDPEE,0,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card
S3160,3429-IFLEM,0,Offer A,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card
S3161,5002-GCQFH,1,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal
S3162,0556-FJEGU,0,Offer B,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal
S3163,0604-THJFP,4,Offer B,Yes,No,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card
S3164,5879-SESNB,0,Offer D,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
S3165,6461-PPAXN,5,None,Yes,No,Yes,Cable,Yes,No,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal
S3166,3318-ISQFQ,0,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal
S3167,1106-HRLKZ,9,Offer B,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card
S3168,2483-XSSMZ,0,None,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal
S3169,8165-ZJRNM,7,Offer A,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal
S3170,2604-XVDAM,0,Offer D,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
S3171,3717-OFRTN,0,Offer E,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal
S3172,9046-JBFWA,0,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card
S3173,3280-NMUVX,7,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card
S3174,1206-EHBDD,9,Offer B,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal
S3175,8361-LBRDI,0,Offer B,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card
S3176,4883-KCPZJ,9,Offer D,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card
S3177,9108-EQPNQ,10,Offer D,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card
S3178,7277-KAMWT,0,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card
S3179,2545-LXYVJ,1,Offer A,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal
S3180,3234-VKACU,0,None,Yes,No,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal
S3181,8120-JDCAM,1,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card
S3182,8917-FAEMR,0,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card
S3183,7047-YXDMZ,0,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card
S3184,0929-HYQEW,0,None,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card
S3185,6614-YOLAC,3,Offer A,No,No,Yes,Cable,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card
S3186,7426-RHZGU,0,None,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
S3187,4065-JJAVA,0,None,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal
S3188,7649-SIJJF,5,Offer A,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card
S3189,9361-YNQWJ,0,Offer B,Yes,Yes,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal
S3190,3748-FVMZZ,0,None,No,No,Yes,DSL,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
S3191,9391-TTOYH,0,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card
S3192,1452-XRSJV,3,None,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card
S3193,3422-WJOYD,1,None,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,No,No,One Year,No,Credit Card
S3194,7147-AYBAA,0,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card
S3195,6732-FZUGP,0,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card
S3196,8329-GWVPJ,8,Offer B,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
S3197,1352-VHKAJ,1,None,Yes,Yes,Yes,Cable,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal
S3198,2632-TACXW,4,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal
S3199,8146-QQKZH,4,Offer A,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal
S3200,1767-CJKBA,0,Offer A,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card
