CustomerID	Gender	Age	Under30	SeniorCitizen	Married	Dependents	NumberOfDependents	ServiceID
2387-KDZQY	Male	46	No	No	No	No	0	S3563
3584-WKTTW	Male	23	Yes	No	Yes	No	0	S3564
3399-BMLVW	Male	40	No	No	Yes	No	0	S3565
1971-DTCZB	Female	52	No	No	Yes	No	0	S3566
3374-PZLXD	Male	31	No	No	No	No	0	S3567
3813-DHBBB	Male	39	No	No	Yes	No	0	S3568
2812-REYAT	Female	56	No	No	Yes	No	0	S3569
6518-PPLMZ	Male	38	No	No	Yes	Yes	3	S3570
4939-KYYPY	Male	55	No	No	No	No	0	S3571
5930-GBIWP	Male	46	No	No	No	No	0	S3572
6022-KOUQO	Female	51	No	No	Yes	Yes	2	S3573
2361-UPSND	Female	45	No	No	Yes	No	0	S3574
6035-RIIOM	Female	39	No	No	No	No	0	S3575
9504-DSHWM	Male	53	No	No	No	No	0	S3576
5035-BVCXS	Male	20	Yes	No	No	No	0	S3577
3533-UVMOM	Male	56	No	No	Yes	No	0	S3578
1478-VPOAD	Female	39	No	No	No	No	0	S3579
9995-HOTOH	Male	36	No	No	Yes	No	0	S3580
2988-PLAHS	Female	58	No	No	No	No	0	S3581
1371-OJCEK	Female	25	Yes	No	No	No	0	S3582
4999-IEZLT	Male	45	No	No	No	No	0	S3583
8883-ANODQ	Female	44	No	No	Yes	Yes	1	S3584
2351-RRBUE	Female	20	Yes	No	Yes	No	0	S3585
5980-BDHPY	Male	48	No	No	Yes	No	0	S3586
1498-DQNRX	Female	46	No	No	Yes	No	0	S3587
9469-WEJBT	Male	56	No	No	Yes	No	0	S3588
2581-VKIRT	Female	57	No	No	Yes	No	0	S3589
2851-MMUTZ	Female	29	Yes	No	No	No	0	S3590
3307-TLCUD	Male	36	No	No	Yes	No	0	S3591
6625-FLENO	Male	31	No	No	Yes	No	0	S3592
2967-MXRAV	Male	29	Yes	No	Yes	No	0	S3593
8189-HBVRW	Female	50	No	No	No	No	0	S3594
4163-KIUHY	Male	21	Yes	No	No	No	0	S3595
3500-NSDOA	Male	35	No	No	Yes	No	0	S3596
1171-TYKUR	Male	20	Yes	No	Yes	No	0	S3597
1219-NNDDO	Female	51	No	No	No	No	0	S3598
8388-DMKAE	Female	41	No	No	No	No	0	S3599
4403-BWPAY	Male	40	No	No	No	No	0	S3600
9659-QEQSY	Female	26	Yes	No	No	No	0	S3601
5405-ZMYXQ	Female	21	Yes	No	No	No	0	S3602
1442-OKRJE	Male	40	No	No	Yes	Yes	2	S3603
4737-AQCPU	Male	39	No	No	Yes	No	0	S3604
2808-CHTDM	Female	47	No	No	Yes	Yes	2	S3605
0793-TWELN	Female	27	Yes	No	No	No	0	S3606
3283-WCWXT	Male	58	No	No	Yes	Yes	3	S3607
5451-MHQOF	Male	64	No	No	Yes	No	0	S3608
4836-WNFNO	Female	56	No	No	Yes	No	0	S3609
9225-BZLNZ	Male	64	No	No	Yes	No	0	S3610
0354-VXMJC	Male	60	No	No	Yes	Yes	3	S3611
4422-QVIJA	Female	52	No	No	No	Yes	1	S3612
8332-OSJDW	Male	54	No	No	Yes	No	0	S3613
4735-BJKOU	Female	33	No	No	No	No	0	S3614
0274-JKUJR	Male	21	Yes	No	Yes	Yes	2	S3615
5740-YHGTW	Male	62	No	No	Yes	Yes	3	S3616
8917-SZTTJ	Male	31	No	No	Yes	Yes	1	S3617
1696-MZVAU	Male	27	Yes	No	Yes	No	0	S3618
7359-WWYJV	Male	53	No	No	Yes	No	0	S3619
4906-ZHGPK	Male	49	No	No	Yes	No	0	S3620
3795-GWTRD	Female	58	No	No	Yes	No	0	S3621
1298-PHBTI	Male	40	No	No	Yes	Yes	3	S3622
6223-DHJGV	Female	56	No	No	No	No	0	S3623
6961-MJKBO	Male	27	Yes	No	No	No	0	S3624
8158-WPEZG	Male	20	Yes	No	No	No	0	S3625
0727-BNRLG	Male	41	No	No	No	No	0	S3626
6435-SRWBJ	Female	21	Yes	No	No	No	0	S3627
9964-WBQDJ	Female	19	Yes	No	Yes	No	0	S3628
6303-KFWSL	Female	28	Yes	No	No	No	0	S3629
1702-CCFNJ	Male	39	No	No	Yes	No	0	S3630
8932-CZHRQ	Male	40	No	No	No	No	0	S3631
0386-CWRGM	Female	61	No	No	Yes	Yes	1	S3632
5515-RUGKN	Male	63	No	No	No	No	0	S3633
0404-AHASP	Male	23	Yes	No	Yes	No	0	S3634
7279-NMVJC	Female	38	No	No	No	No	0	S3635
2081-VEYEH	Male	42	No	No	No	No	0	S3636
9060-HJJRW	Female	52	No	No	No	No	0	S3637
2587-YNLES	Female	52	No	No	Yes	Yes	1	S3638
7398-SKNQZ	Female	51	No	No	Yes	No	0	S3639
1958-RNRKS	Male	62	No	No	Yes	No	0	S3640
5136-RGMZO	Male	39	No	No	No	No	0	S3641
8345-MVDYC	Female	57	No	No	No	No	0	S3642
8226-BXGES	Male	30	No	No	Yes	No	0	S3643
1015-OWJKI	Male	46	No	No	No	No	0	S3644
2040-XBAVJ	Male	51	No	No	Yes	Yes	1	S3645
8887-IPQNC	Female	61	No	No	Yes	No	0	S3646
8646-JCOMS	Female	43	No	No	Yes	No	0	S3647
1222-KJNZD	Male	61	No	No	Yes	Yes	1	S3648
0106-GHRQR	Male	24	Yes	No	No	No	0	S3649
3768-VHXQO	Male	19	Yes	No	Yes	No	0	S3650
8952-WCVCD	Female	45	No	No	Yes	No	0	S3651
2418-TPEUN	Female	58	No	No	Yes	Yes	1	S3652
3963-RYFNS	Female	25	Yes	No	No	No	0	S3653
8540-ZQGEA	Female	58	No	No	Yes	No	0	S3654
4137-JOPHL	Female	63	No	No	No	No	0	S3655
7801-CEDNV	Male	33	No	No	Yes	No	0	S3656
3658-QQJYD	Male	56	No	No	No	No	0	S3657
1803-BGNBD	Female	59	No	No	No	No	0	S3658
6950-TWMYB	Male	31	No	No	Yes	Yes	8	S3659
5848-FHRFC	Female	49	No	No	No	No	0	S3660
2243-FNMMI	Male	20	Yes	No	No	No	0	S3661
2511-MORQY	Male	46	No	No	Yes	No	0	S3662
5356-KZCKT	Male	42	No	No	No	No	0	S3663
9470-XCCEM	Male	41	No	No	Yes	Yes	3	S3664
6519-CFDBX	Female	31	No	No	No	No	0	S3665
3902-MIVLE	Male	35	No	No	Yes	No	0	S3666
0409-WTMPL	Female	35	No	No	Yes	No	0	S3667
8763-KIAFH	Female	37	No	No	Yes	No	0	S3668
3669-WHAFY	Female	57	No	No	Yes	No	0	S3669
3055-VTCGS	Female	35	No	No	No	No	0	S3670
3144-KMTWZ	Male	40	No	No	Yes	No	0	S3671
2007-QVGAW	Female	51	No	No	Yes	Yes	1	S3672
5207-PLSTK	Male	32	No	No	Yes	Yes	2	S3673
2155-AMQRX	Female	37	No	No	No	No	0	S3674
6181-AXXYF	Male	54	No	No	Yes	Yes	2	S3675
5091-HFAZW	Female	36	No	No	No	No	0	S3676
1568-LJSZU	Male	39	No	No	Yes	No	0	S3677
7416-CKTEP	Female	54	No	No	Yes	No	0	S3678
2586-CWXVV	Male	45	No	No	Yes	No	0	S3679
2348-KCJLT	Female	60	No	No	Yes	No	0	S3680
8401-EMUWF	Male	64	No	No	Yes	Yes	1	S3681
4193-IBKSW	Male	27	Yes	No	Yes	Yes	1	S3682
5377-NDTOU	Female	26	Yes	No	Yes	No	0	S3683
2474-LCNUE	Female	20	Yes	No	Yes	No	0	S3684
0839-QNXME	Female	35	No	No	No	No	0	S3685
3506-OVLKD	Male	40	No	No	No	No	0	S3686
6650-VJONK	Male	54	No	No	No	No	0	S3687
2178-PMGCJ	Male	22	Yes	No	No	No	0	S3688
7492-TAFJD	Male	26	Yes	No	Yes	No	0	S3689
2773-MADBQ	Female	46	No	No	No	No	0	S3690
6016-LVTJQ	Female	39	No	No	Yes	Yes	1	S3691
7860-KSUGX	Male	25	Yes	No	Yes	No	0	S3692
8966-KZXXA	Male	48	No	No	Yes	Yes	1	S3693
5149-QYTTU	Female	35	No	No	Yes	Yes	1	S3694
2085-BOJKI	Male	33	No	No	Yes	No	0	S3695
0817-HSUSE	Male	26	Yes	No	No	No	0	S3696
5442-PPTJY	Male	44	No	No	Yes	Yes	3	S3697
1927-QEWMY	Female	51	No	No	Yes	No	0	S3698
1663-MHLHE	Male	33	No	No	No	No	0	S3699
4450-MDZFX	Male	50	No	No	Yes	Yes	4	S3700
6701-DHKWQ	Female	38	No	No	Yes	No	0	S3701
7554-AKDQF	Female	27	Yes	No	Yes	No	0	S3702
0794-YVSGE	Male	29	Yes	No	Yes	Yes	1	S3703
5423-BHIXO	Female	42	No	No	No	No	0	S3704
6908-VVYHM	Male	52	No	No	Yes	No	0	S3705
2959-EEXWB	Female	54	No	No	Yes	Yes	2	S3706
1839-UMACK	Male	20	Yes	No	No	No	0	S3707
3030-YDNRM	Male	64	No	No	No	No	0	S3708
7321-KKSDU	Male	38	No	No	No	Yes	2	S3709
8286-AFUYI	Male	33	No	No	No	No	0	S3710
8356-WUAOJ	Female	25	Yes	No	Yes	No	0	S3711
9350-ZXYJC	Female	24	Yes	No	No	No	0	S3712
8958-JPTRR	Female	23	Yes	No	Yes	No	0	S3713
6959-GQEGV	Male	61	No	No	No	No	0	S3714
3173-WSSUE	Female	22	Yes	No	Yes	Yes	2	S3715
1265-HVPZB	Male	49	No	No	Yes	No	0	S3716
4115-UMJFQ	Male	37	No	No	No	No	0	S3717
7369-TRPFD	Male	62	No	No	No	No	0	S3718
1098-KFQEC	Female	24	Yes	No	Yes	Yes	2	S3719
7190-XHTWJ	Female	48	No	No	No	No	0	S3720
5296-BFCYD	Male	35	No	No	Yes	Yes	2	S3721
9359-JANWS	Female	22	Yes	No	Yes	No	0	S3722
3279-DYZQM	Male	21	Yes	No	Yes	Yes	3	S3723
9575-IWCAZ	Male	37	No	No	Yes	No	0	S3724
7940-UQQUG	Female	42	No	No	Yes	Yes	2	S3725
3961-SXAXY	Male	49	No	No	No	No	0	S3726
7010-BRBUU	Male	48	No	No	Yes	Yes	1	S3727
3566-HJGPK	Male	50	No	No	No	No	0	S3728
3062-ICYZQ	Female	41	No	No	Yes	Yes	3	S3729
9938-PRCVK	Female	45	No	No	Yes	Yes	1	S3730
0973-KYVNF	Female	59	No	No	Yes	No	0	S3731
5129-HHMZC	Female	64	No	No	Yes	No	0	S3732
9637-CDTKZ	Male	64	No	No	Yes	No	0	S3733
3946-JEWRQ	Male	21	Yes	No	Yes	No	0	S3734
7873-CVMAW	Male	61	No	No	No	No	0	S3735
0463-WZZKO	Male	23	Yes	No	No	No	0	S3736
4524-QCSSM	Male	39	No	No	No	No	0	S3737
5832-EXGTT	Male	28	Yes	No	Yes	Yes	3	S3738
2039-JONDJ	Male	50	No	No	No	No	0	S3739
7217-JYHOQ	Male	30	No	No	Yes	Yes	2	S3740
6695-FRVEC	Male	60	No	No	Yes	No	0	S3741
9894-QMIMJ	Female	55	No	No	No	No	0	S3742
8069-YQQAJ	Male	63	No	No	No	No	0	S3743
3466-WAESX	Male	46	No	No	No	Yes	2	S3744
9281-PKKZE	Female	47	No	No	Yes	No	0	S3745
3638-VBZTA	Male	62	No	No	No	No	0	S3746
7459-IMVYU	Male	51	No	No	No	No	0	S3747
8563-OYMQY	Male	49	No	No	No	No	0	S3748
0754-EEBDC	Male	25	Yes	No	Yes	Yes	1	S3749
5777-ZPQNC	Female	35	No	No	No	No	0	S3750
1951-IEYXM	Male	57	No	No	Yes	No	0	S3751
3318-NMQXL	Male	58	No	No	No	No	0	S3752
1022-RKXDR	Female	38	No	No	No	No	0	S3753
2361-FJWNO	Male	55	No	No	No	No	0	S3754
2272-UOINI	Female	44	No	No	No	No	0	S3755
8232-UTFOZ	Male	24	Yes	No	No	No	0	S3756
3750-YHRYO	Male	64	No	No	Yes	No	0	S3757
6637-KYRCV	Female	22	Yes	No	Yes	Yes	1	S3758
5668-MEISB	Female	57	No	No	Yes	Yes	1	S3759
0129-QMPDR	Male	64	No	No	Yes	No	0	S3760
7188-CBBBA	Female	59	No	No	No	No	0	S3761
5356-CSVSQ	Female	20	Yes	No	No	No	0	S3762
3221-CJMSG	Male	45	No	No	No	No	0	S3763
2801-NISEI	Male	28	Yes	No	No	No	0	S3764
4623-ZKHLY	Male	43	No	No	Yes	No	0	S3765
6732-VAILE	Male	33	No	No	Yes	No	0	S3766
8201-AAXCB	Male	55	No	No	Yes	Yes	3	S3767
7696-CFTAT	Male	24	Yes	No	Yes	Yes	3	S3768
2123-VSCOT	Female	39	No	No	Yes	No	0	S3769
2018-QKYGT	Male	19	Yes	No	Yes	Yes	3	S3770
2792-VPPET	Male	28	Yes	No	No	No	0	S3771
7409-JURKQ	Female	29	Yes	No	Yes	No	0	S3772
3247-MHJKM	Male	27	Yes	No	No	No	0	S3773
1964-SVLEA	Male	59	No	No	No	No	0	S3774
7297-DVYGA	Female	61	No	No	No	No	0	S3775
2239-CGBUZ	Female	56	No	No	Yes	No	0	S3776
0854-UYHZD	Female	21	Yes	No	Yes	Yes	3	S3777
7243-LCGGZ	Female	28	Yes	No	No	No	0	S3778
8267-KFGYD	Male	53	No	No	No	Yes	1	S3779
4890-VMUAV	Male	46	No	No	No	No	0	S3780
9261-WDCAF	Male	64	No	No	No	No	0	S3781
3764-MNMOI	Male	49	No	No	No	No	0	S3782
7442-YGZFK	Male	31	No	No	No	No	0	S3783
8229-BUJHX	Female	60	No	No	Yes	Yes	1	S3784
7449-HVPIV	Male	38	No	No	Yes	Yes	3	S3785
5504-WSIUR	Female	38	No	No	No	No	0	S3786
8466-PZBLH	Male	32	No	No	Yes	Yes	3	S3787
8735-IJJEG	Male	27	Yes	No	Yes	No	0	S3788
0564-MUUQK	Female	28	Yes	No	Yes	Yes	2	S3789
0701-RFGFI	Female	56	No	No	Yes	Yes	6	S3790
0019-EFAEP	Female	32	No	No	No	No	0	S3791
5619-PTMIK	Female	25	Yes	No	Yes	No	0	S3792
3737-XBQDD	Male	57	No	No	No	No	0	S3793
5882-CMAZQ	Female	52	No	No	Yes	Yes	2	S3794
5846-QFDFI	Female	21	Yes	No	Yes	Yes	1	S3795
4445-KWOKW	Female	23	Yes	No	No	No	0	S3796
3511-APPBJ	Male	21	Yes	No	No	No	0	S3797
7967-HYCDE	Male	26	Yes	No	No	No	0	S3798
2430-RRYUW	Male	32	No	No	No	No	0	S3799
5447-WZAFP	Female	22	Yes	No	No	No	0	S3800
5110-CHOPY	Female	61	No	No	No	No	0	S3801
4425-OWHWB	Female	32	No	No	No	No	0	S3802
7892-QVYKW	Female	25	Yes	No	Yes	Yes	1	S3803
9675-ICXCT	Male	23	Yes	No	Yes	No	0	S3804
4703-MQYKT	Male	43	No	No	No	No	0	S3805
0602-DDUML	Female	21	Yes	No	No	No	0	S3806
2208-MPXIO	Female	42	No	No	Yes	Yes	2	S3807
1960-UYCNN	Male	35	No	No	No	No	0	S3808
3190-FZATL	Male	49	No	No	No	Yes	5	S3809
7336-RLLRH	Male	42	No	No	Yes	No	0	S3810
7710-JSYOA	Female	59	No	No	Yes	Yes	1	S3811
9885-MFVSU	Female	59	No	No	Yes	No	0	S3812
0607-MVMGC	Male	33	No	No	Yes	No	0	S3813
3365-SAIGS	Female	60	No	No	No	No	0	S3814
8022-BECSI	Male	62	No	No	No	No	0	S3815
9993-LHIEB	Male	21	Yes	No	Yes	No	0	S3816
0266-CLZKZ	Female	45	No	No	Yes	Yes	3	S3817
3977-QCRSL	Female	30	No	No	No	No	0	S3818
0017-DINOC	Male	47	No	No	No	No	0	S3819
7639-OPLNG	Male	56	No	No	Yes	No	0	S3820
1492-QGCLU	Male	51	No	No	Yes	Yes	2	S3821
7328-OWMOM	Female	63	No	No	No	No	0	S3822
4418-LZMSV	Male	56	No	No	Yes	Yes	3	S3823
5155-AZQPB	Female	33	No	No	Yes	Yes	1	S3824
1087-GRUYI	Male	62	No	No	Yes	No	0	S3825
2546-KZAAT	Male	28	Yes	No	Yes	No	0	S3826
0181-RITDD	Male	42	No	No	Yes	Yes	3	S3827
5989-PGKJB	Female	40	No	No	No	No	0	S3828
8272-ONJLV	Male	57	No	No	No	No	0	S3829
1488-PBLJN	Female	63	No	No	Yes	Yes	1	S3830
3778-FOAQW	Female	33	No	No	Yes	No	0	S3831
4452-ROHMO	Female	64	No	No	No	No	0	S3832
3090-LETTY	Male	54	No	No	No	Yes	2	S3833
5349-AZPEW	Female	40	No	No	Yes	Yes	3	S3834
9720-JJJOR	Male	20	Yes	No	Yes	No	0	S3835
8100-HZZLJ	Female	26	Yes	No	No	Yes	1	S3836
7398-HPYZQ	Male	30	No	No	Yes	No	0	S3837
3546-GHEAE	Male	29	Yes	No	No	No	0	S3838
2550-QHZGP	Male	48	No	No	No	No	0	S3839
7519-JTWQH	Female	30	No	No	No	No	0	S3840
2538-OIMXF	Female	29	Yes	No	No	Yes	1	S3841
8543-MSDMF	Male	36	No	No	No	No	0	S3842
1170-SASML	Female	33	No	No	Yes	No	0	S3843
4872-JCVCA	Female	44	No	No	Yes	No	0	S3844
5346-BZCHP	Female	19	Yes	No	Yes	Yes	2	S3845
2038-LLMLM	Female	35	No	No	No	No	0	S3846
1216-BGTSP	Male	30	No	No	No	No	0	S3847
4138-NAXED	Male	54	No	No	No	No	0	S3848
0744-BIKKF	Male	39	No	No	No	No	0	S3849
7483-IQWIB	Male	33	No	No	Yes	Yes	1	S3850
5248-KWLAR	Male	31	No	No	Yes	No	0	S3851
7996-MHXLW	Female	51	No	No	No	No	0	S3852
7833-PKIHD	Male	59	No	No	Yes	No	0	S3853
7061-OVMIM	Female	57	No	No	Yes	No	0	S3854
5153-RTHKF	Female	26	Yes	No	No	No	0	S3855
1852-QSWCD	Male	62	No	No	Yes	Yes	1	S3856
9079-LWTFD	Male	50	No	No	No	No	0	S3857
3392-EHMNK	Female	53	No	No	Yes	Yes	3	S3858
5986-WWXDV	Male	42	No	No	No	No	0	S3859
3061-BCKYI	Male	27	Yes	No	No	No	0	S3860
7228-PAQPD	Female	19	Yes	No	No	No	0	S3861
7746-QYVCO	Male	57	No	No	Yes	No	0	S3862
5804-HYIEZ	Male	40	No	No	Yes	Yes	1	S3863
5934-TSSAU	Female	51	No	No	Yes	Yes	3	S3864
3486-KHMLI	Male	53	No	No	No	Yes	1	S3865
6784-XYJAE	Female	38	No	No	No	No	0	S3866
3933-DQPWX	Female	48	No	No	No	No	0	S3867
6661-EIPZC	Female	38	No	No	Yes	Yes	1	S3868
8957-THMOA	Female	40	No	No	No	Yes	3	S3869
2251-PYLPB	Male	34	No	No	Yes	No	0	S3870
5555-RNPGT	Male	61	No	No	No	Yes	3	S3871
1057-FOGLZ	Female	44	No	No	No	No	0	S3872
8087-LGYHQ	Male	40	No	No	No	No	0	S3873
4137-BTIKL	Male	55	No	No	No	No	0	S3874
2190-BCXEC	Female	61	No	No	Yes	No	0	S3875
6227-FBDXH	Male	50	No	No	Yes	No	0	S3876
2911-WDXMV	Male	29	Yes	No	No	Yes	3	S3877
4547-FZJWE	Male	24	Yes	No	Yes	No	0	S3878
7422-WNBTY	Male	35	No	No	Yes	No	0	S3879
0842-IWYCP	Female	19	Yes	No	No	No	0	S3880
3521-HTQTV	Male	54	No	No	No	No	0	S3881
3744-ZBHON	Female	64	No	No	No	No	0	S3882
3373-DIUUN	Male	58	No	No	Yes	Yes	3	S3883
8383-SGHJU	Female	41	No	No	No	No	0	S3884
7607-QKKTJ	Male	25	Yes	No	Yes	Yes	2	S3885
7707-PYBBH	Male	49	No	No	No	No	0	S3886
8984-HPEMB	Female	58	No	No	No	No	0	S3887
4139-DETXS	Female	53	No	No	Yes	No	0	S3888
9779-DPNEJ	Female	59	No	No	Yes	Yes	3	S3889
9805-FILKB	Male	44	No	No	Yes	No	0	S3890
5793-YOLJN	Female	53	No	No	Yes	Yes	3	S3891
0673-IGUQO	Male	26	Yes	No	No	No	0	S3892
4123-FCVCB	Female	23	Yes	No	No	No	0	S3893
8819-IMISP	Male	43	No	No	No	No	0	S3894
8311-UEUAB	Female	24	Yes	No	Yes	No	0	S3895
5858-EAFCZ	Male	45	No	No	No	No	0	S3896
1163-ONYEY	Male	61	No	No	Yes	Yes	2	S3897
5656-MJEFC	Male	48	No	No	Yes	No	0	S3898
6082-OQFBA	Male	62	No	No	Yes	No	0	S3899
8974-OVACP	Female	40	No	No	No	No	0	S3900
4010-YLMVT	Female	25	Yes	No	No	No	0	S3901
1379-FRVEB	Male	31	No	No	No	Yes	1	S3902
8612-GXIDD	Male	55	No	No	Yes	Yes	3	S3903
6288-CHQJB	Female	21	Yes	No	Yes	No	0	S3904
8160-HOWOX	Female	30	No	No	No	No	0	S3905
6648-INWPS	Male	30	No	No	Yes	Yes	3	S3906
4223-BKEOR	Female	55	No	No	No	No	0	S3907
1763-WQFUK	Male	45	No	No	No	No	0	S3908
1391-UBDAR	Male	27	Yes	No	No	No	0	S3909
8894-JVDCV	Female	39	No	No	No	No	0	S3910
2023-VQFDL	Male	42	No	No	No	No	0	S3911
1345-GKDZZ	Male	20	Yes	No	No	Yes	1	S3912
2014-MKGMH	Female	45	No	No	No	No	0	S3913
5628-FCGYG	Male	46	No	No	No	No	0	S3914
2560-WBWXF	Male	45	No	No	No	No	0	S3915
0248-IPDFW	Female	19	Yes	No	No	No	0	S3916
7978-DKUQH	Female	26	Yes	No	Yes	No	0	S3917
4335-UPJSI	Female	57	No	No	No	Yes	1	S3918
1784-EZDKJ	Male	31	No	No	Yes	No	0	S3919
9297-FVVDH	Female	33	No	No	Yes	No	0	S3920
8007-YYPWD	Female	52	No	No	No	No	0	S3921
7101-HRBLJ	Female	25	Yes	No	Yes	No	0	S3922
6635-CPNUN	Male	25	Yes	No	Yes	No	0	S3923
5453-YBTWV	Male	52	No	No	Yes	Yes	2	S3924
5039-LZRQT	Female	52	No	No	No	No	0	S3925
6418-PIQSP	Female	49	No	No	Yes	No	0	S3926
8220-OCUFY	Female	30	No	No	No	No	0	S3927
3995-WFCSM	Female	28	Yes	No	No	No	0	S3928
1895-QTKDO	Female	38	No	No	No	No	0	S3929
2038-OEQZH	Male	63	No	No	No	No	0	S3930
1178-PZGAB	Female	45	No	No	No	No	0	S3931
2626-VEEWG	Male	48	No	No	Yes	Yes	2	S3932
1657-DYMBM	Male	35	No	No	Yes	No	0	S3933
7311-MQJCH	Female	54	No	No	No	No	0	S3934
1136-XGEQU	Female	53	No	No	Yes	No	0	S3935
2530-FMFXO	Male	38	No	No	Yes	Yes	1	S3936
6844-DZKRF	Male	61	No	No	No	No	0	S3937
5970-GHJAW	Male	40	No	No	Yes	Yes	2	S3938
8879-XUAHX	Male	42	No	No	Yes	No	0	S3939
3689-MOZGR	Female	30	No	No	No	No	0	S3940
4195-PNGZS	Male	23	Yes	No	Yes	Yes	3	S3941
5003-XZWWO	Male	32	No	No	Yes	No	0	S3942
6922-NCEDI	Male	38	No	No	No	No	0	S3943
9891-NQDBD	Female	22	Yes	No	Yes	No	0	S3944
6131-IUNXN	Female	47	No	No	Yes	Yes	2	S3945
8548-AWOFC	Male	21	Yes	No	Yes	No	0	S3946
9798-DRYDS	Female	52	No	No	Yes	No	0	S3947
8532-UEFWH	Male	61	No	No	Yes	Yes	2	S3948
6296-DDOOR	Female	19	Yes	No	No	No	0	S3949
7951-VRDVK	Female	26	Yes	No	No	No	0	S3950
4815-YOSUK	Male	22	Yes	No	Yes	Yes	2	S3951
4365-MSDYN	Male	38	No	No	Yes	No	0	S3952
7036-TYDEC	Female	44	No	No	No	No	0	S3953
5802-ADBRC	Female	57	No	No	Yes	No	0	S3954
8076-FEZKJ	Male	58	No	No	No	No	0	S3955
5197-YPYBZ	Female	39	No	No	Yes	Yes	2	S3956
4312-GVYNH	Female	46	No	No	Yes	No	0	S3957
0839-JTCUD	Female	31	No	No	Yes	No	0	S3958
5494-WOZRZ	Female	40	No	No	Yes	No	0	S3959
2234-EOFPT	Male	48	No	No	Yes	No	0	S3960
8619-IJNDK	Female	64	No	No	Yes	No	0	S3961
8378-LKJAF	Male	34	No	No	Yes	Yes	1	S3962
1153-GNOLC	Male	62	No	No	No	No	0	S3963
3298-QEICA	Female	27	Yes	No	Yes	No	0	S3964
0788-DXBFY	Male	54	No	No	Yes	No	0	S3965
3496-LFSZU	Male	40	No	No	Yes	No	0	S3966
5242-UOWHD	Male	24	Yes	No	Yes	Yes	2	S3967
6479-SZPLM	Male	26	Yes	No	Yes	Yes	2	S3968
8097-VBQTZ	Male	61	No	No	No	No	0	S3969
4500-HKANN	Male	33	No	No	Yes	No	0	S3970
9917-KWRBE	Female	28	Yes	No	Yes	No	0	S3971
2212-LYASK	Male	25	Yes	No	Yes	No	0	S3972
1393-IMKZG	Female	50	No	No	No	No	0	S3973
8069-RHUXK	Female	55	No	No	Yes	No	0	S3974
2908-WGAXL	Female	40	No	No	Yes	Yes	2	S3975
3378-AJRAO	Male	44	No	No	Yes	No	0	S3976
6050-FFXES	Female	51	No	No	Yes	No	0	S3977
0362-RAOQO	Female	48	No	No	No	No	0	S3978
9554-DFKIC	Male	50	No	No	Yes	Yes	2	S3979
5527-ACHSO	Female	38	No	No	No	No	0	S3980
0829-DDVLK	Female	58	No	No	No	No	0	S3981
1399-UBQIU	Male	35	No	No	No	No	0	S3982
1813-JLKWR	Female	47	No	No	Yes	No	0	S3983
9537-VHDTA	Female	42	No	No	No	Yes	3	S3984
4957-TIALW	Female	26	Yes	No	No	No	0	S3985
2054-PJOCK	Female	32	No	No	No	No	0	S3986
9150-HEPMB	Male	57	No	No	No	No	0	S3987
9030-QGZNL	Female	31	No	No	No	No	0	S3988
3126-WQMGH	Female	19	Yes	No	Yes	No	0	S3989
7176-WRTNX	Male	51	No	No	No	No	0	S3990
9239-GZHZE	Female	25	Yes	No	Yes	No	0	S3991
7205-BAIAD	Female	42	No	No	No	No	0	S3992
8064-RAVOH	Male	44	No	No	No	Yes	3	S3993
0219-QAERP	Male	33	No	No	Yes	No	0	S3994
8963-JLGJT	Male	20	Yes	No	No	Yes	1	S3995
2135-DQWAQ	Female	37	No	No	No	No	0	S3996
4056-QHXHZ	Female	49	No	No	Yes	Yes	2	S3997
7401-JIXNM	Female	27	Yes	No	Yes	No	0	S3998
9339-FIIJL	Male	57	No	No	Yes	No	0	S3999
6670-MFRPK	Male	53	No	No	Yes	Yes	1	S4000
6177-PEVRA	Female	58	No	No	No	No	0	S4001
4813-HQMGZ	Female	54	No	No	Yes	No	0	S4002
7579-KKLOE	Male	59	No	No	Yes	No	0	S4003
8402-EIVQS	Male	40	No	No	Yes	No	0	S4004
4947-DSMXK	Male	28	Yes	No	Yes	Yes	2	S4005
7245-NIIWQ	Female	53	No	No	No	No	0	S4006
0002-ORFBO	Female	37	No	No	Yes	No	0	S4007
3324-OIRTO	Male	23	Yes	No	Yes	Yes	3	S4008
5414-OFQCB	Male	34	No	No	No	No	0	S4009
4967-WPNCF	Male	36	No	No	No	No	0	S4010
8499-BRXTD	Male	28	Yes	No	No	No	0	S4011
9154-QDGTH	Male	20	Yes	No	Yes	Yes	2	S4012
8197-BFWVU	Female	62	No	No	Yes	No	0	S4013
2577-GVSIL	Male	61	No	No	Yes	No	0	S4014
9367-OIUXP	Male	28	Yes	No	No	No	0	S4015
6770-UAYGJ	Female	23	Yes	No	Yes	Yes	2	S4016
6463-HHXJR	Female	61	No	No	Yes	Yes	2	S4017
7928-VJYAB	Male	44	No	No	Yes	Yes	1	S4018
1187-WILMM	Male	39	No	No	Yes	No	0	S4019
1306-RPWXZ	Female	60	No	No	No	Yes	3	S4020
3097-PYWXL	Female	30	No	No	Yes	Yes	2	S4021
2266-SJNAT	Female	21	Yes	No	Yes	No	0	S4022
2972-YDYUW	Female	47	No	No	No	No	0	S4023
1104-FEJAM	Male	52	No	No	Yes	Yes	2	S4024
